event_cause,zone,junction,police_station,veh_type,latitude,longitude,duration_minutes,requires_road_closure
vehicle_breakdown,West Zone 2,MysoreRd-RingRdJunc(Nayandanahallii),Byatarayanapura,bmtc_bus,12.9455688,77.5285683,100,0
vehicle_breakdown,Central Zone 1,Richmond circle jn,Cubbon Park,bmtc_bus,12.96596,77.5954898,136,1
vehicle_breakdown,Central Zone 1,OperaHouseJunc,Ashok Nagar,private_car,12.9715452,77.6063927,57,0
vehicle_breakdown,Central Zone 1,Richmond circle jn,Halasuru Gate,bmtc_bus,12.9659948,77.5953968,62,1
vehicle_breakdown,Central Zone 2,BiryandCircle,Chamarajpet,bmtc_bus,12.9641935,77.5698992,133,0
vehicle_breakdown,West Zone 1,RajeshwariJunc,Byatarayanapura,heavy_vehicle,12.9363699,77.5162858,153,0
accident,Central Zone 2,KarnatakaBhavanJunction,Sheshadripuram,Unknown,12.9823167,77.5655346,89,0
vehicle_breakdown,Central Zone 2,RamaiahCircle-UlsoorPoliceStation,Halasur,heavy_vehicle,12.9767584,77.6268433,146,0
vehicle_breakdown,East Zone 1,MaratahalliBridgeJunc,HAL Old Airport,bmtc_bus,12.9559677,77.7010091,169,0
vehicle_breakdown,Central Zone 2,KrishnaFlourMill,Sheshadripuram,private_bus,12.9845467,77.5747717,138,1
vehicle_breakdown,East Zone 2,KalyanNagar-ORR Junc,Hennuru,truck,13.022889,77.6472584,174,0
vehicle_breakdown,North Zone 2,HesaraghattaJunction,Chikkabanavara,bmtc_bus,13.0455356,77.5072461,160,0
vehicle_breakdown,West Zone 1,MysoreRd-RingRdJunc(Nayandanahallii),Byatarayanapura,heavy_vehicle,12.9421674,77.5256498,173,0
vehicle_breakdown,West Zone 1,Srigandakaval,Kamakshipalya,bmtc_bus,12.9874061,77.5126127,173,0
vehicle_breakdown,Central Zone 2,HudsonCircle,Halasuru Gate,others,12.9682038,77.5920483,141,0
vehicle_breakdown,South Zone 2,Bommanahalli,HSR Layout,private_car,12.9092283,77.6275767,180,0
vehicle_breakdown,West Zone 1,UniversityJunc(Janabharti),Jnanabharathi,private_car,12.9354858,77.5127681,18,0
congestion,Central Zone 2,CID-CarltonHouseJunc,Cubbon Park,Unknown,12.9805495,77.5860983,168,0
vehicle_breakdown,West Zone 2,YeshwanthpuraCircle,Yeshwanthpura,lcv,13.0173714,77.5568976,30,0
vehicle_breakdown,West Zone 1,TumkurRdMarappanapalyaJunc,Yeshwanthpura,others,13.0195851,77.5527345,389,0
vehicle_breakdown,West Zone 2,5thMainRPC Layout-Vijayanagar,Vijayanagara,bmtc_bus,12.9662418,77.5358195,8,0
tree_fall,Central Zone 2,BegumMahalJunc,Halasur,Unknown,12.9775469,77.6191254,1570,0
vehicle_breakdown,Central Zone 1,SiddalingaiahCircle,Cubbon Park,private_car,12.9717317,77.5953942,122,0
vehicle_breakdown,Central Zone 1,OldMadrasRd-DoubleRdJunc,Jeevanbheemanagar,heavy_vehicle,12.9832155,77.6380321,20,0
vehicle_breakdown,Central Zone 2,BiryandCircle,V.V.Puram (C.Pet),truck,12.964056,77.5704534,170,0
vehicle_breakdown,West Zone 1,KatriguppeJunction,Banashankari,taxi,12.925105,77.5502927,10,0
vehicle_breakdown,South Zone 1,Arbindo Circle,Jayanagara,lcv,12.9206912,77.5858801,26,0
vehicle_breakdown,West Zone 2,YeshwanthpuraCircle,Yeshwanthpura,heavy_vehicle,13.0169672,77.5579983,145,0
vehicle_breakdown,Central Zone 1,CashPharmacyJunction,Ashok Nagar,lcv,12.9676087,77.5997413,973,0
vehicle_breakdown,North Zone 2,MekhriCircle,R.T. Nagar,others,13.0189477,77.5840452,155,0
vehicle_breakdown,Central Zone 2,PoliceTimmaiahCircle(GPO),Cubbon Park,lcv,12.9818726,77.5949282,127,0
vehicle_breakdown,Unknown,VeerasandraGateJunction,Electronic City,bmtc_bus,12.8399747,77.6770668,164,0
vehicle_breakdown,East Zone 2,Devasandra(k r puram),K.R. Pura,heavy_vehicle,13.0083167,77.6956378,138,0
vehicle_breakdown,Central Zone 1,RamaiahCircle-UlsoorPoliceStation,Halasur,bmtc_bus,12.975131,77.6254972,53,0
vehicle_breakdown,Central Zone 2,CoffeeBoardJunc,Cubbon Park,others,12.9831921,77.5954917,54,0
vehicle_breakdown,South Zone 2,AyyappaTempleJunc,Madiwala,private_bus,12.9207974,77.620239,10,0
vehicle_breakdown,West Zone 1,Chokasandra (Tumkur road),Peenya,bmtc_bus,13.0429611,77.5126709,125,0
vehicle_breakdown,Central Zone 2,N R SquareJunc,Halasuru Gate,others,12.9648245,77.5860555,156,0
vehicle_breakdown,East Zone 1,Deverabeesanahalli-ORR Junc,HAL Old Airport,private_bus,12.9320111,77.6870396,25,0
vehicle_breakdown,East Zone 1,Kadubeesanahalli-ORR Junc,HAL Old Airport,lcv,12.9417283,77.6969315,83,0
vehicle_breakdown,Central Zone 2,K H Road-SiddaiahRdJunc(BMTC-BigBazaar),Wilson Garden,bmtc_bus,12.9517271,77.5906713,67,0
vehicle_breakdown,Central Zone 1,AnjaneyaTempleJunc,Halasur,private_bus,12.9808763,77.6306267,170,0
vehicle_breakdown,West Zone 2,MysoreRd-RingRdJunc(Nayandanahallii),Byatarayanapura,bmtc_bus,12.9461368,77.5292562,162,0
vehicle_breakdown,West Zone 1,Chokasandra (Tumkur road),Peenya,heavy_vehicle,13.0414378,77.5164857,152,0
vehicle_breakdown,Central Zone 2,PoliceCornerJunc,Halasuru Gate,taxi,12.9680701,77.587077,143,0
vehicle_breakdown,Central Zone 2,toll gate mysore road,Chamarajpet,lcv,12.957911,77.5535752,24,0
vehicle_breakdown,Central Zone 2,Shivajinagar(BRV)Junction,Shivajinagar,bmtc_bus,12.9822816,77.6033728,26,0
vehicle_breakdown,East Zone 1,KundanahalliGateJunc,Whitefield,others,12.95568042,77.71708396,51,0
vehicle_breakdown,Central Zone 2,CoffeeBoardJunc,Shivajinagar,bmtc_bus,12.9828483,77.597072,149,0
vehicle_breakdown,Central Zone 2,MillCornerRd-SampigeRdJunc,Malleshwaram,bmtc_bus,12.9910648,77.5714241,132,0
vehicle_breakdown,Central Zone 2,MillCornerRd-SampigeRdJunc,Malleshwaram,bmtc_bus,12.9910466,77.5714085,131,0
vehicle_breakdown,West Zone 1,GoruguntepalyaJunc,Yeshwanthpura,lcv,13.0276356,77.5387141,140,0
vehicle_breakdown,South Zone 2,BilekahalliJunc,Mico Layout,auto,12.9012383,77.6011728,22,0
vehicle_breakdown,South Zone 2,Jaipuria-Adugodi,Adugodi,private_bus,12.9341902,77.6235388,151,0
vehicle_breakdown,Central Zone 2,VetenaryHospitalJunc-Shivajinagar,Shivajinagar,bmtc_bus,12.9879157,77.5987195,165,0
vehicle_breakdown,Unknown,DomlurWaterTank,Halasur,bmtc_bus,12.9616049,77.634685,85,0
vehicle_breakdown,Unknown,"Trilight Circle,Race course Road",High ground,bmtc_bus,12.9843622,77.582986,63,1
vehicle_breakdown,Unknown,UlsoorGateJunc,Halasuru Gate,bmtc_bus,12.966903,77.5881871,101,0
accident,Unknown,JakkurCrossJunction,Hebbala,Unknown,13.0738967,77.59287,97,0
vehicle_breakdown,Unknown,PoliceCornerJunc,Halasuru Gate,lcv,12.9705448,77.5871945,157,0
accident,Unknown,JakkurCrossJunction,Hebbala,Unknown,13.0739335,77.5930433,93,0
vehicle_breakdown,Unknown,BloodBankCircle,Halasuru Gate,bmtc_bus,12.9622283,77.5943117,117,1
accident,Unknown,A S CharStreet-MysoreRdJunc,Chamarajpet,Unknown,12.96444,77.573575,66,0
vehicle_breakdown,Unknown,MotherTeressaCircle,Ashok Nagar,heavy_vehicle,12.9670223,77.6091312,164,0
vehicle_breakdown,Unknown,toll gate mysore road,Magadi Road,heavy_vehicle,12.9580301,77.5524753,158,1
vehicle_breakdown,Unknown,PotteryCircle,Pulikeshinagar(F.Town),others,13.0018933,77.6121539,47,0
vehicle_breakdown,Unknown,JalahalliCross(SM Circle),Peenya,ksrtc_bus,13.0394889,77.5190491,51,0
vehicle_breakdown,Unknown,YeshwanthpuraCircle,Kodigehalli,bmtc_bus,13.0179008,77.5557282,39,0
vehicle_breakdown,Unknown,AnilKumbleCircle,Cubbon Park,bmtc_bus,12.9769196,77.6022359,3,0
vehicle_breakdown,Unknown,Basappa Circle Junction,V.V.Puram (C.Pet),bmtc_bus,12.9567016,77.5755932,144,0
accident,Unknown,BinnyMillJunction,Chamarajpet,Unknown,12.9718713,77.5686694,118,0
vehicle_breakdown,Unknown,Devasandra(k r puram),K.R. Pura,lcv,13.0101744,77.6977538,157,0
vehicle_breakdown,Unknown,ShivandaCircle,High ground,bmtc_bus,12.9855167,77.5790983,14,0
vehicle_breakdown,Unknown,K H Road-SiddaiahRdJunc(BMTC-BigBazaar),Wilson Garden,private_bus,12.9510582,77.591687,41,0
vehicle_breakdown,Unknown,GokuldasImagesJunc,Yeshwanthpura,heavy_vehicle,13.0317343,77.5355566,135,0
vehicle_breakdown,Unknown,BigBazaarJunction(OldMadrasRd),Banaswadi,others,12.9941146,77.6544233,136,0
vehicle_breakdown,Unknown,BigBazaarJunction(OldMadrasRd),Banaswadi,others,12.9912754,77.6562421,131,0
vehicle_breakdown,Unknown,JP Nagar 9th cross-24th main jn,J.P. Nagar,truck,12.9119511,77.5873297,197,0
vehicle_breakdown,Unknown,BEL Circle,Jalahalli,lcv,13.043915,77.5539417,25,0
vehicle_breakdown,Unknown,JP Nagar 15th cross junction,J.P. Nagar,bmtc_bus,12.9059817,77.5857267,148,0
vehicle_breakdown,Unknown,Srigandakaval,Kamakshipalya,others,12.9882249,77.5115769,14,0
tree_fall,Unknown,KarnatakaBhavanJunction,Magadi Road,Unknown,12.9812462,77.5644881,63,0
vehicle_breakdown,Unknown,KonanakunteJunction(KanakapurarRd),K.S. Layout,bmtc_bus,12.8903898,77.5640013,137,0
vehicle_breakdown,Unknown,JayadevaHospitalJunc,Mico Layout,heavy_vehicle,12.9151988,77.5999584,226,0
vehicle_breakdown,Unknown,KrishnaFlourMill,Sheshadripuram,Unknown,12.984708,77.5747886,77,1
vehicle_breakdown,Unknown,SadashivnagarJunc,Sadashivanagar,others,13.0146372,77.5714966,10,0
vehicle_breakdown,Unknown,MotherTeressaCircle,Ashok Nagar,bmtc_bus,12.9662518,77.609077,64,0
vehicle_breakdown,Unknown,HesaraghattaJunction,Peenya,private_bus,13.0440709,77.5088676,152,0
vip_movement,Unknown,A S CharStreet-MysoreRdJunc,City Market,Unknown,12.9648574,77.574195,14,0
vehicle_breakdown,Unknown,Richmond circle jn,Halasuru Gate,bmtc_bus,12.96421,77.5965683,167,1
vehicle_breakdown,Unknown,SatteliteBusStandJunc,Byatarayanapura,ksrtc_bus,12.9540757,77.543376,161,0
vehicle_breakdown,Unknown,KhodaysCircle(DV UrsCircle),Sheshadripuram,Unknown,12.9804342,77.5712219,124,0
vehicle_breakdown,Unknown,KhodaysCircle(DV UrsCircle),Sheshadripuram,lcv,12.9802737,77.5713868,122,0
vehicle_breakdown,Unknown,PrasannaJunction,Magadi Road,heavy_vehicle,12.9755387,77.553167,44,0
vehicle_breakdown,Unknown,ISRO Junction-Airport rd,Jeevanbheemanagar,bmtc_bus,12.9591511,77.6531925,142,0
vehicle_breakdown,Unknown,AnilKumbleCircle,Cubbon Park,private_car,12.9754994,77.6010225,151,0
vehicle_breakdown,Unknown,BangaloreBodyBuildersJunc,Chamarajpet,ksrtc_bus,12.9595869,77.5559132,32,0
vehicle_breakdown,Unknown,KIMCO Junction,Byatarayanapura,bmtc_bus,12.9489449,77.5358988,34,0
vehicle_breakdown,Unknown,KodigehalliCross,Hebbala,others,13.0608517,77.5948567,133,0
vehicle_breakdown,Unknown,LeprosyhospitalJunc,Magadi Road,lcv,12.9757204,77.5628794,175,0
vehicle_breakdown,Unknown,YeshwanthpuraCircle,Yeshwanthpura,heavy_vehicle,13.0178829,77.5573789,146,0
vehicle_breakdown,Unknown,Srinivagilu(Ejipura)Junc,Ashok Nagar,Unknown,12.9385767,77.63319,17,0
vehicle_breakdown,Unknown,LeprosyhospitalJunc,Magadi Road,bmtc_bus,12.9757357,77.5625355,166,0
vehicle_breakdown,Unknown,RajeshwariJunc,Byatarayanapura,bmtc_bus,12.9363845,77.5179542,166,0
vehicle_breakdown,Unknown,HesaraghattaJunction,Peenya,private_car,13.0447302,77.5082877,27,0
public_event,Unknown,KrishnaFlourMill,Sheshadripuram,Unknown,12.9854021,77.5735578,9,1
vehicle_breakdown,Unknown,Batrayanapura(Amrutahalli)Junction,Kodigehalli,lcv,13.06709,77.5926817,169,0
vehicle_breakdown,Unknown,HesaraghattaJunction,Peenya,private_car,13.0460309,77.5048969,155,0
vehicle_breakdown,Unknown,SatteliteBusStandJunc,Byatarayanapura,ksrtc_bus,12.954169,77.5440656,122,0
vehicle_breakdown,Unknown,BegumMahalJunc,Halasur,lcv,12.9771846,77.6204217,123,0
vehicle_breakdown,Unknown,OldMadrasRd-NGEF Junc,Jeevanbheemanagar,lcv,12.9861854,77.6480642,38,0
vehicle_breakdown,Unknown,toll gate mysore road,Byatarayanapura,heavy_vehicle,12.9563669,77.549614,152,0
vehicle_breakdown,Unknown,NGV RearGateJunc,Adugodi,others,12.942664,77.6225558,81,0
vehicle_breakdown,Unknown,SilkBoardJunc,Mico Layout,private_bus,12.91571,77.62313,129,0
tree_fall,Unknown,ChandrikaJunction,High ground,Unknown,12.9925918,77.5919329,67,1
vehicle_breakdown,Unknown,D'SouzaCircle,Ashok Nagar,private_car,12.9676952,77.6113708,81,0
vehicle_breakdown,Unknown,SRS Peenya Junc,Yeshwanthpura,bmtc_bus,13.034067,77.5305385,19,0
vehicle_breakdown,Unknown,YelhankaCircle,Yelahanka,heavy_vehicle,13.094683,77.5974166,21,0
vehicle_breakdown,Unknown,SatteliteBusStandJunc,Byatarayanapura,heavy_vehicle,12.9551061,77.5452828,17,0
vehicle_breakdown,Unknown,OldMadrasRd-80FeetRdJunc,Banaswadi,truck,12.9863137,77.6458598,123,0
vehicle_breakdown,Unknown,VijayanagarBusStandJunction,Vijayanagara,bmtc_bus,12.9732648,77.5401707,1302,0
vehicle_breakdown,Unknown,MeenakshiMallJunc,Hulimavu,heavy_vehicle,12.8759715,77.5951995,177,0
vehicle_breakdown,Unknown,MekhriCircle,Sadashivanagar,lcv,13.0160378,77.5835681,25,0
vehicle_breakdown,Unknown,MillCornerRd-SampigeRdJunc,Malleshwaram,others,12.9933695,77.5713458,177,0
vehicle_breakdown,Unknown,NIMHANS Junction,Wilson Garden,bmtc_bus,12.9401626,77.5976092,170,0
vehicle_breakdown,Unknown,YeshwanthpuraCircle,Yeshwanthpura,lcv,13.0187617,77.5574231,164,0
vehicle_breakdown,Unknown,SilkBoardJunc,Madiwala,ksrtc_bus,12.9192396,77.621872,21,0
vehicle_breakdown,Unknown,Deverabeesanahalli-ORR Junc,HAL Old Airport,others,12.9320979,77.6870192,126,0
vehicle_breakdown,Unknown,EliteJunc,Upparpet,bmtc_bus,12.9756461,77.5746624,34,0
vehicle_breakdown,Unknown,Geeta Circle,Jayanagara,bmtc_bus,12.9285748,77.5861157,70,0
vehicle_breakdown,Unknown,SatteliteBusStandJunc,Byatarayanapura,private_car,12.9532474,77.5418394,10,0
vehicle_breakdown,Unknown,Srigandakaval,Kamakshipalya,others,12.9883612,77.5118258,126,0
vehicle_breakdown,Unknown,KIMCO Junction,Chamarajpet,bmtc_bus,12.9516686,77.5369989,135,0
vehicle_breakdown,Unknown,SwagathMainRd-EastEndRdJunc,Jayanagara,lcv,12.9280908,77.5972749,31,0
vehicle_breakdown,Unknown,RRR(Okalipuram)Junction,Sheshadripuram,bmtc_bus,12.9824849,77.5679961,14,0
vehicle_breakdown,Unknown,PoliceCornerJunc,Halasuru Gate,bmtc_bus,12.9713356,77.5868435,11,1
vehicle_breakdown,Unknown,YeshwanthpuraCircle,Yeshwanthpura,bmtc_bus,13.0181268,77.5568889,144,0
vehicle_breakdown,Unknown,MICO Bande,Adugodi,others,12.9456318,77.6025367,36,0
vehicle_breakdown,Unknown,Bommanahalli,HSR Layout,private_bus,12.9072117,77.6291096,133,0
vehicle_breakdown,Unknown,KIMCO Junction,Byatarayanapura,bmtc_bus,12.9494317,77.5367908,36,0
vehicle_breakdown,Unknown,RamaiahCircle-UlsoorPoliceStation,Halasur,others,12.9757906,77.6262856,122,0
vehicle_breakdown,Unknown,TownhallJunction,Halasuru Gate,bmtc_bus,12.9638317,77.5842487,165,0
accident,Unknown,ShantalaJunction,Chamarajpet,Unknown,12.97492981,77.570277,124,0
accident,Unknown,ShantalaJunction,Chamarajpet,Unknown,12.97492981,77.570277,126,0
accident,Unknown,ShantalaJunction,Chamarajpet,Unknown,12.97492981,77.570277,133,0
accident,Unknown,ShantalaJunction,Chamarajpet,Unknown,12.97492981,77.570277,134,0
vehicle_breakdown,Unknown,Batrayanapura(Amrutahalli)Junction,Kodigehalli,others,13.06685053,77.59300712,166,0
vehicle_breakdown,Unknown,MekhriCircle,Sadashivanagar,others,13.0142707,77.5837176,153,0
vehicle_breakdown,Unknown,K H Road-SiddaiahRdJunc(BMTC-BigBazaar),Wilson Garden,bmtc_bus,12.9542851,77.5901938,176,0
vehicle_breakdown,Unknown,BagalurCrossJunc,Yelahanka,heavy_vehicle,13.1237757,77.6133367,22,0
vehicle_breakdown,Unknown,MekhriCircle,R.T. Nagar,auto,13.0145131,77.5852629,134,0
vehicle_breakdown,Unknown,MillCornerRd-SampigeRdJunc,Malleshwaram,bmtc_bus,12.9936657,77.5715149,120,0
vehicle_breakdown,Unknown,BanashankariBusStandJunc,Jayanagara,bmtc_bus,12.91725849,77.5739628,161,0
vehicle_breakdown,Unknown,CID-CarltonHouseJunc,Cubbon Park,bmtc_bus,12.9809718,77.5876651,76,0
vehicle_breakdown,Unknown,HebbalFlyoverJunc,Kodigehalli,taxi,13.0466883,77.591675,128,1
public_event,Unknown,KanakapuraRd-RingRdJunction,K.S. Layout,Unknown,12.90648742,77.57322907,201,1
vehicle_breakdown,Unknown,Marigowda-TavarkereRdJunc,Mico Layout,bmtc_bus,12.9351041,77.6089375,122,0
accident,Unknown,HoramavuJunction,Banaswadi,Unknown,13.0189343,77.6565383,101,0
tree_fall,Unknown,BrigadeMillenium,J.P. Nagar,Unknown,12.8933772,77.5851856,5,1
tree_fall,Unknown,NagaTheaterJunc-Ulsoor,Pulikeshinagar(F.Town),Unknown,12.9897527,77.6180398,2292,1
vehicle_breakdown,Unknown,MekhriCircle,Sadashivanagar,bmtc_bus,13.0157736,77.5841278,198,0
vehicle_breakdown,Unknown,HopefarmJunction,Mahadevapura,heavy_vehicle,12.9878069,77.7539055,167,0
vehicle_breakdown,Unknown,KIMCO Junction,Byatarayanapura,ksrtc_bus,12.9522652,77.5408315,6,0
vehicle_breakdown,Unknown,Nagavara-ORR Junction,Hennuru,heavy_vehicle,13.0412183,77.622735,135,0
vehicle_breakdown,Unknown,K R Circle,Cubbon Park,ksrtc_bus,12.9776155,77.585133,27,0
vehicle_breakdown,Unknown,KIMCO Junction,Byatarayanapura,others,12.9508961,77.5372969,23,0
vehicle_breakdown,Unknown,"PriyadarshiniHotel,Jayamahal,RT Nagar",R.T. Nagar,private_bus,12.99928,77.595185,126,0
vehicle_breakdown,Unknown,Nagavara-ORR Junction,Hennuru,private_car,13.0385132,77.6258027,160,0
vehicle_breakdown,Unknown,VeerasandraGateJunction,Electronic City,heavy_vehicle,12.8401809,77.6770027,170,0
vehicle_breakdown,Unknown,Deverabeesanahalli-ORR Junc,HAL Old Airport,lcv,12.9329128,77.6880888,25,0
vehicle_breakdown,Unknown,VeerasandraGateJunction,Electronic City,heavy_vehicle,12.8385057,77.6781882,167,0
vehicle_breakdown,Unknown,GoruguntepalyaJunc,Yeshwanthpura,heavy_vehicle,13.0290617,77.5400926,123,1
protest,Unknown,Richmond circle jn,Halasuru Gate,Unknown,12.9674425,77.5948829,37,0
vehicle_breakdown,Unknown,HesaraghattaJunction,Chikkabanavara,lcv,13.0454098,77.5079777,176,0
vehicle_breakdown,Unknown,DomlurWaterTank,Halasur,bmtc_bus,12.9614028,77.6361141,33,0
vehicle_breakdown,Unknown,CMP GateJunc,Ashok Nagar,bmtc_bus,12.9577279,77.6059965,10,0
vehicle_breakdown,Unknown,SantheCircle,Yelahanka,others,13.0945429,77.6006646,23,0
vehicle_breakdown,Unknown,HudsonCircle,Halasuru Gate,bmtc_bus,12.9675056,77.5885402,12,0
vehicle_breakdown,Unknown,SRS Peenya Junc,Peenya,ksrtc_bus,13.0346653,77.5296648,54,0
vehicle_breakdown,Unknown,Sumanhalli,Kamakshipalya,lcv,12.9859663,77.5222159,132,0
vehicle_breakdown,Unknown,NaganathapuraJunction,Electronic City,lcv,12.8694202,77.6535488,123,0
vehicle_breakdown,Unknown,JakkurCrossJunction,Hebbala,others,13.0722094,77.5940609,178,0
vehicle_breakdown,Unknown,JakkurCrossJunction,Yelahanka,others,13.0724617,77.5929117,177,0
vehicle_breakdown,Unknown,SagarTheatreJunc,Upparpet,others,12.9738692,77.5794406,53,0
vehicle_breakdown,Unknown,Sumanhalli,Kamakshipalya,bmtc_bus,12.9877283,77.519742,177,0
vehicle_breakdown,Unknown,SarjapurRd-St JohnsRdJunc,Adugodi,heavy_vehicle,12.9300578,77.6150899,158,0
vehicle_breakdown,Unknown,DomlurWaterTank,Halasur,bmtc_bus,12.9614377,77.6364376,21,1
vehicle_breakdown,Unknown,KogilluCrossJunc,Yelahanka,taxi,13.1052067,77.6012967,161,0
tree_fall,Unknown,YeshwanthpuraCircle,Yeshwanthpura,Unknown,13.0180935,77.5579148,24,0
vehicle_breakdown,Unknown,BinnyMillJunction,Magadi Road,bmtc_bus,12.9708219,77.5663003,49,0
vehicle_breakdown,Unknown,HesaraghattaJunction,Peenya,lcv,13.045305,77.5072034,26,0
accident,Unknown,YelhankaBypass,Yelahanka,Unknown,13.0841369,77.5938545,65,0
vehicle_breakdown,Unknown,Nagavara-ORR Junction,Hennuru,private_bus,13.0410117,77.6210383,139,0
tree_fall,Unknown,SiddapuraJunction,Wilson Garden,Unknown,12.9513831,77.5969375,126,1
vehicle_breakdown,Unknown,K R Circle,High ground,truck,12.9780871,77.5844818,145,1
vehicle_breakdown,Unknown,K R Circle,High ground,truck,12.9781148,77.584587,132,1
vehicle_breakdown,Unknown,GangammagudiJunc,Jalahalli,bmtc_bus,13.0560679,77.5461981,63,0
vehicle_breakdown,Unknown,GoruguntepalyaJunc,Yeshwanthpura,ksrtc_bus,13.0292847,77.5394608,131,0
vehicle_breakdown,Unknown,JalahalliCross(SM Circle),Peenya,truck,13.0397103,77.5185465,126,0
vehicle_breakdown,Unknown,BilekahalliJunc,Mico Layout,bmtc_bus,12.9042595,77.601851,126,0
vehicle_breakdown,Unknown,MotherTeressaCircle,Ashok Nagar,ksrtc_bus,12.9664917,77.60865,154,0
vehicle_breakdown,Unknown,MC Circle,Vijayanagara,private_car,12.9740493,77.5477892,142,0
vehicle_breakdown,Unknown,Richmond circle jn,Ashok Nagar,taxi,12.9651612,77.5995936,57,0
vehicle_breakdown,Unknown,SafinaPlazaJunc,Shivajinagar,others,12.9801409,77.6074116,65,0
vehicle_breakdown,Unknown,SilkBoardJunc,HSR Layout,bmtc_bus,12.9143463,77.6243052,141,0
vehicle_breakdown,Unknown,SilkBoardJunc,HSR Layout,bmtc_bus,12.9143462,77.6243046,139,0
vehicle_breakdown,Unknown,Rajajinagar19thMainJunc,Rajajinagar,heavy_vehicle,12.9971965,77.5511773,167,0
public_event,Unknown,"PriyadarshiniHotel,Jayamahal,RT Nagar",R.T. Nagar,Unknown,13.00536609,77.59337783,240,1
public_event,Unknown,Nagavara-ORR Junction,Hennuru,Unknown,13.04009578,77.62433052,540,1
accident,Unknown,YeshwanthpuraCircle,Yeshwanthpura,Unknown,13.0159838,77.5553144,38,0
vehicle_breakdown,Unknown,KrishnaFlourMill,Sheshadripuram,bmtc_bus,12.9846033,77.57156,3,0
vehicle_breakdown,Unknown,KrishnaFlourMill,Sheshadripuram,bmtc_bus,12.9845063,77.5715372,138,0
vehicle_breakdown,Unknown,IndianExpressJunction,Shivajinagar,bmtc_bus,12.98539,77.5977017,78,0
vehicle_breakdown,Unknown,NandiCross(RaniCross),Devanahalli Airport,heavy_vehicle,13.2673386,77.7194248,54,0
vehicle_breakdown,Unknown,Bommanahalli,HSR Layout,bmtc_bus,12.908511,77.6282229,148,0
vehicle_breakdown,Unknown,Bommanahalli,HSR Layout,bmtc_bus,12.9083333,77.6283133,141,0
vehicle_breakdown,Unknown,KadirenahalliJunction,Banashankari,auto,12.9145646,77.5656724,505,0
vehicle_breakdown,Unknown,IndianExpressJunction,Shivajinagar,bmtc_bus,12.9852427,77.597632,150,0
vehicle_breakdown,Unknown,YeshwanthpuraCircle,Yeshwanthpura,bmtc_bus,13.0182194,77.5582438,17,0
vehicle_breakdown,Unknown,Bommanahalli,Madiwala,private_car,12.9046828,77.6275596,39,0
vehicle_breakdown,Unknown,BTM16thMain-ORR Junc,Mico Layout,truck,12.9166319,77.609498,164,0
vehicle_breakdown,Unknown,DevangaHostelJunction,Halasuru Gate,bmtc_bus,12.963242,77.5892379,143,0
tree_fall,Unknown,HosmatJunction,Ashok Nagar,Unknown,12.9683891,77.6143516,3,0
tree_fall,Unknown,HosmatJunction,Ashok Nagar,Unknown,12.968378,77.6143399,4,0
vehicle_breakdown,Unknown,JP Nagar 15th cross junction,J.P. Nagar,private_car,12.90628,77.5863728,26,0
vehicle_breakdown,Unknown,MekhriCircle,Sadashivanagar,heavy_vehicle,13.0150414,77.5841226,164,0
